farm_id,region,crop_type,soil_moisture_%,soil_pH,temperature_C,rainfall_mm,humidity_%,sunlight_hours,irrigation_type,fertilizer_type,pesticide_usage_ml,sowing_date,harvest_date,total_days,yield_kg_per_hectare,sensor_id,timestamp,latitude,longitude,NDVI_index,crop_disease_status,Water_Needed,Heat_Stress,Soil_Health,Water_Amount_Liters,Recommended_Fertilizer,Irrigation_Time,Rain_Impact,Farm_Efficiency
FARM10052,North India,Wheat,18.35,6.2,20.65,235.29,79.02,7.13,,Mixed,38.22,2024-02-09,2024-05-18,103.27,3968.1,SEN10052,2025-02-22 19:00:00,10.26,88.5,0.54,Moderate,1,Low,Poor,30,Organic Compost,Evening,High,Average
FARM10053,Central USA,Maize,22.1,7.02,28.64,207.38,67.72,7.38,Sprinkler,Organic,24.3,2024-03-07,2024-07-27,143.82,5213.55,SEN10053,2025-02-22 20:00:00,12.41,84.47,0.85,,1,Low,Poor,20,Organic Compost,Evening,High,Good
FARM10054,Central USA,Cotton,21.52,5.74,30.68,234.27,67.89,5.38,Manual,Organic,36.69,2024-02-16,2024-06-14,118.38,3885.28,SEN10054,2025-02-22 21:00:00,17.58,81.18,0.35,,1,Low,Poor,20,Lime+Organic,Evening,High,Average
FARM10055,East Africa,Maize,41.96,5.41,29.7,272.83,87.77,7.25,Manual,Organic,27.89,2024-03-05,2024-06-10,98.98,2252.68,SEN10055,2025-02-22 22:00:00,24.92,80.13,0.9,Moderate,0,Low,Average,10,Lime+Organic,Evening,High,Average
FARM10056,North India,Cotton,1.04,7.58,22.37,230.39,66.65,6.96,,Organic,19.0,2024-01-09,2024-04-25,104.97,4048.5,SEN10056,2025-02-22 23:00:00,10.34,82.3,0.37,Moderate,1,Low,Poor,30,NPK,Evening,High,Average
FARM10057,East Africa,Rice,38.0,6.44,31.28,121.76,68.56,8.79,Manual,Organic,40.46,2024-02-26,2024-06-13,114.16,2602.48,SEN10057,2025-02-23 00:00:00,19.46,78.11,0.58,Mild,1,Low,Average,10,Organic Compost,Evening,High,Average
FARM10058,Central USA,Wheat,29.3,7.35,24.29,271.14,82.67,4.14,Drip,Organic,42.5,2024-02-04,2024-06-28,148.93,3208.54,SEN10058,2025-02-23 01:00:00,16.24,83.88,0.53,Moderate,0,Low,Poor,20,Organic Compost,Evening,High,Average
FARM10059,East Africa,Cotton,17.41,6.8,24.21,206.78,80.32,10.54,Manual,Inorganic,20.85,2024-03-14,2024-08-03,150.13,4779.68,SEN10059,2025-02-23 02:00:00,24.05,74.18,0.76,Moderate,1,Low,Poor,30,Organic Compost,Evening,High,Good
FARM10060,South USA,Maize,42.66,6.81,22.8,212.93,72.83,8.51,,Organic,8.09,2024-01-02,2024-05-08,135.73,4966.91,SEN10060,2025-02-23 03:00:00,28.78,71.14,0.65,Mild,0,Low,Average,10,Organic Compost,Evening,High,Good
FARM10061,North India,Rice,35.67,5.88,24.81,218.43,73.88,9.84,,Mixed,39.63,2024-01-14,2024-05-24,132.64,2333.49,SEN10061,2025-02-23 04:00:00,25.2,88.99,0.52,Moderate,0,Low,Average,10,Lime+Organic,Evening,High,Average
FARM10062,Central USA,Maize,20.58,5.41,34.49,220.34,67.2,3.26,Sprinkler,Organic,22.15,2024-02-21,2024-07-04,140.26,4274.75,SEN10062,2025-02-23 05:00:00,31.06,85.81,0.48,,1,Medium,Poor,20,Lime+Organic,Early Morning,High,Average
FARM10063,Central USA,Wheat,19.08,6.42,24.04,68.53,60.36,4.72,Drip,Organic,17.42,2024-03-07,2024-06-26,109.98,2800.36,SEN10063,2025-02-23 06:00:00,16.23,84.75,0.76,Moderate,1,Low,Poor,30,Organic Compost,Evening,High,Average
FARM10064,Central USA,Wheat,30.12,6.45,25.44,69.42,52.68,5.7,Drip,Organic,18.73,2024-03-07,2024-06-26,112.57,2821.05,SEN10064,2025-02-23 07:00:00,16.3,84.9,0.74,Moderate,1,Low,Average,20,Organic Compost,Evening,High,Average
FARM10065,East Africa,Soybean,32.11,5.85,26.09,138.98,57.42,5.91,Manual,Inorganic,15.84,2024-03-23,2024-08-16,150.78,2966.98,SEN10065,2025-02-23 08:00:00,22.84,73.87,0.44,Severe,0,Low,Average,20,Lime+Organic,Evening,High,Average
FARM10066,East Africa,Soybean,23.88,6.98,30.76,216.08,47.82,5.66,Drip,Organic,11.1,2024-02-20,2024-07-13,153.1,5149.91,SEN10066,2025-02-23 09:00:00,20.1,82.45,0.5,Severe,1,Low,Poor,20,Bio-Fertilizer,Evening,High,Average
FARM10067,North India,Maize,19.95,7.84,23.42,64.68,79.98,6.23,Sprinkler,Mixed,9.92,2024-03-23,2024-08-11,144.89,4486.16,SEN10067,2025-02-23 10:00:00,34.12,78.49,0.83,Moderate,1,Low,Poor,30,Organic Compost,Evening,High,Good
FARM10068,Central USA,Soybean,21.65,6.2,29.4,94.59,66.1,10.49,,Mixed,30.16,2024-01-08,2024-05-04,117.17,3240.0,SEN10068,2025-02-23 11:00:00,13.63,76.98,0.63,,1,Low,Poor,20,Organic Compost,Evening,High,Average
FARM10069,South India,Maize,17.67,7.43,20.07,248.44,74.02,4.59,Drip,Organic,16.4,2024-03-02,2024-06-25,115.1,2243.8,SEN10069,2025-02-23 12:00:00,31.26,85.51,0.46,,1,Low,Poor,30,NPK,Evening,High,Average
FARM10070,East Africa,Rice,47.04,6.58,28.29,74.52,90.09,5.88,Sprinkler,Organic,34.27,2024-02-10,2024-06-08,126.5,4700.99,SEN10070,2025-02-23 13:00:00,25.95,88.18,0.44,Severe,0,Low,Good,10,Bio-Fertilizer,Evening,High,Good
FARM10071,South India,Wheat,22.14,7.04,24.87,140.7,43.39,5.88,,Mixed,42.88,2024-02-18,2024-06-28,130.64,5616.94,SEN10071,2025-02-23 14:00:00,16.37,86.28,0.91,Severe,1,Low,Poor,20,Bio-Fertilizer,Evening,High,Good
FARM10072,South India,Cotton,26.09,6.66,23.14,278.15,79.0,8.71,Sprinkler,Mixed,19.26,2024-03-16,2024-07-17,124.5,3630.93,SEN10072,2025-02-23 15:00:00,14.09,88.33,0.54,Moderate,1,Low,Poor,20,Organic Compost,Evening,High,Average
FARM10073,South India,Soybean,29.51,6.69,31.31,251.53,74.72,8.43,Sprinkler,Mixed,7.67,2024-02-10,2024-05-26,104.41,5549.49,SEN10073,2025-02-23 16:00:00,19.88,70.73,0.67,Mild,0,Low,Poor,20,Organic Compost,Evening,High,Good
FARM10074,South India,Cotton,46.72,6.77,29.1,145.54,70.35,8.57,Manual,Mixed,4.19,2024-02-14,2024-06-30,138.37,2932.01,SEN10074,2025-02-23 17:00:00,10.82,86.18,0.69,,0,Low,Good,10,Organic Compost,Evening,High,Average
FARM10075,South USA,Cotton,29.11,6.37,29.9,210.13,78.72,7.19,Drip,Mixed,8.5,2024-03-11,2024-07-14,122.01,2146.93,SEN10075,2025-02-23 18:00:00,26.65,87.61,0.4,Moderate,1,Low,Poor,20,NPK,Evening,High,Average
FARM10076,South USA,Maize,15.8,5.09,28.0,150.54,53.05,6.33,,Mixed,17.42,2024-03-22,2024-07-29,131.76,2459.14,SEN10076,2025-02-23 19:00:00,20.0,85.94,0.47,Moderate,1,Low,Poor,30,Lime+Organic,Evening,High,Average
FARM10077,East Africa,Soybean,28.66,6.78,36.06,234.97,59.86,4.07,Manual,Inorganic,19.38,2024-02-27,2024-05-31,90.7,5160.37,SEN10077,2025-02-23 20:00:00,11.76,79.19,0.4,Moderate,0,Medium,Poor,20,NPK,Early Morning,High,Average
FARM10078,East Africa,Cotton,24.26,6.05,14.97,272.74,63.84,6.31,Drip,Mixed,50.04,2024-03-23,2024-08-06,136.01,2947.17,SEN10078,2025-02-23 21:00:00,23.18,73.83,0.68,,0,Low,Poor,20,Organic Compost,Afternoon,High,Average
FARM10079,East Africa,Rice,23.35,7.07,35.78,150.02,54.3,4.3,Drip,Organic,41.21,2024-01-06,2024-05-11,126.99,2154.91,SEN10079,2025-02-23 22:00:00,17.61,88.58,0.88,,1,Medium,Poor,20,Organic Compost,Early Morning,High,Average
FARM10080,South India,Wheat,17.27,6.97,30.04,150.28,63.63,8.29,Sprinkler,Organic,20.77,2024-02-05,2024-06-04,119.69,3771.14,SEN10080,2025-02-23 23:00:00,14.32,73.07,0.7,Severe,1,Low,Poor,30,Bio-Fertilizer,Evening,High,Average
FARM10081,South India,Soybean,39.97,5.23,33.01,301.64,35.69,7.78,,Inorganic,28.09,2024-01-12,2024-04-30,107.61,4925.36,SEN10081,2025-02-24 00:00:00,33.32,82.24,0.8,Mild,0,Medium,Average,10,Lime+Organic,Evening,High,Good
FARM10082,North India,Rice,27.84,5.91,26.28,217.17,66.92,7.81,,Organic,5.47,2024-03-14,2024-06-12,88.98,2150.95,SEN10082,2025-02-24 01:00:00,23.18,75.79,0.55,Severe,1,Low,Poor,20,Lime+Organic,Evening,High,Average
FARM10083,North India,Cotton,14.39,6.61,26.3,180.32,72.14,7.1,Drip,Inorganic,13.83,2024-01-24,2024-05-06,103.41,4123.53,SEN10083,2025-02-24 02:00:00,20.27,84.38,0.64,,1,Low,Poor,30,Organic Compost,Evening,High,Average
FARM10084,East Africa,Rice,32.99,6.38,17.12,210.05,77.14,10.75,,Organic,22.94,2024-03-24,2024-07-07,100.63,5978.64,SEN10084,2025-02-24 03:00:00,16.77,84.87,0.59,Mild,1,Low,Average,20,Organic Compost,Afternoon,High,Good
FARM10085,South India,Wheat,22.84,7.47,29.18,75.27,65.32,9.22,Manual,Mixed,20.75,2024-01-18,2024-05-21,120.01,3052.77,SEN10085,2025-02-24 04:00:00,31.1,84.07,0.92,Mild,1,Low,Poor,20,Organic Compost,Evening,High,Average
FARM10086,South India,Soybean,10.58,5.83,23.59,128.29,45.03,6.68,Sprinkler,Inorganic,22.02,2024-02-28,2024-06-04,101.49,2306.49,SEN10086,2025-02-24 05:00:00,17.62,83.92,0.56,Mild,1,Low,Poor,30,Lime+Organic,Evening,High,Average
FARM10087,East Africa,Cotton,11.05,5.69,24.25,269.48,90.44,6.67,Sprinkler,Organic,37.18,2024-01-14,2024-05-02,110.6,3102.74,SEN10087,2025-02-24 06:00:00,33.52,75.96,0.33,Mild,1,Low,Poor,30,Lime+Organic,Evening,High,Average
FARM10088,South India,Wheat,21.47,6.96,24.27,266.02,64.23,5.54,,Mixed,37.7,2024-01-13,2024-05-08,115.44,2357.43,SEN10088,2025-02-24 07:00:00,10.12,71.96,0.67,Moderate,1,Low,Poor,20,Organic Compost,Evening,High,Average
FARM10089,North India,Maize,22.2,7.15,19.03,113.01,69.9,5.45,Manual,Mixed,44.09,2024-02-16,2024-05-18,94.97,3244.74,SEN10089,2025-02-24 08:00:00,14.7,80.45,0.88,Mild,1,Low,Poor,20,Organic Compost,Afternoon,High,Average
FARM10090,North India,Cotton,32.97,6.95,16.09,55.4,49.31,7.78,,Mixed,44.25,2024-03-28,2024-07-02,97.51,5725.06,SEN10090,2025-02-24 09:00:00,15.99,87.91,0.7,Severe,1,Low,Average,20,Bio-Fertilizer,Afternoon,High,Good
FARM10091,East Africa,Rice,36.11,5.92,20.47,228.98,70.84,8.81,,Organic,25.83,2024-03-24,2024-07-07,108.16,5875.66,SEN10091,2025-02-24 10:00:00,17.62,84.56,0.59,Mild,1,Low,Average,10,Lime+Organic,Evening,High,Good
FARM10092,North India,Wheat,31.76,7.66,21.12,71.42,95.81,4.91,,Inorganic,19.28,2024-02-16,2024-06-29,133.62,5797.67,SEN10092,2025-02-24 11:00:00,13.8,89.07,0.96,Severe,0,Low,Average,20,Bio-Fertilizer,Evening,High,Good
FARM10093,East Africa,Maize,32.14,6.36,25.75,298.71,71.86,6.96,Drip,Mixed,24.97,2024-03-03,2024-06-10,99.86,4873.85,SEN10093,2025-02-24 12:00:00,34.33,89.52,0.73,Severe,1,Low,Average,20,Bio-Fertilizer,Evening,High,Good
FARM10094,South USA,Soybean,23.23,7.59,34.44,222.42,80.46,5.74,,Inorganic,15.91,2024-02-06,2024-06-23,137.84,4155.5,SEN10094,2025-02-24 13:00:00,31.32,75.91,0.73,Severe,1,Medium,Poor,20,Bio-Fertilizer,Early Morning,High,Average
FARM10095,East Africa,Rice,33.11,6.14,15.24,217.51,52.74,9.36,Manual,Mixed,50.93,2024-01-18,2024-06-16,150.38,3533.9,SEN10095,2025-02-24 14:00:00,21.41,69.69,0.58,Moderate,1,Low,Average,20,Organic Compost,Afternoon,High,Average
FARM10096,Central USA,Wheat,23.59,6.2,19.89,57.81,69.72,3.89,Sprinkler,Mixed,6.12,2024-03-09,2024-06-29,112.73,3614.51,SEN10096,2025-02-24 15:00:00,26.06,73.73,0.28,,1,Low,Poor,20,NPK,Afternoon,High,Average
FARM10097,Central USA,Rice,43.34,6.51,24.5,242.24,41.06,8.21,Sprinkler,Organic,53.35,2024-03-21,2024-07-29,129.07,2444.69,SEN10097,2025-02-24 16:00:00,13.66,70.25,0.81,Mild,1,Low,Average,10,Organic Compost,Evening,High,Average
FARM10098,South India,Rice,39.21,6.82,23.59,82.21,57.76,5.13,Drip,Organic,24.0,2024-03-15,2024-06-17,89.78,2264.8,SEN10098,2025-02-24 17:00:00,25.02,70.18,0.75,Mild,1,Low,Average,10,Organic Compost,Evening,High,Average
FARM10099,East Africa,Soybean,12.64,5.65,29.3,148.19,75.32,5.02,Drip,Organic,39.25,2024-01-13,2024-06-08,146.77,2913.51,SEN10099,2025-02-24 18:00:00,24.61,71.2,0.52,Mild,1,Low,Poor,30,Lime+Organic,Evening,High,Average
FARM10100,East Africa,Soybean,26.4,7.29,19.7,126.58,47.49,6.16,Sprinkler,Inorganic,12.42,2024-01-09,2024-06-06,152.1,2789.2,SEN10100,2025-02-24 19:00:00,25.84,74.91,0.76,,1,Low,Poor,20,Organic Compost,Afternoon,High,Average
FARM10101,East Africa,Soybean,16.86,6.49,24.62,296.96,56.69,5.43,,Organic,26.27,2024-02-21,2024-06-04,106.46,5774.03,SEN10101,2025-02-24 20:00:00,16.61,89.03,0.63,Mild,1,Low,Poor,30,Organic Compost,Evening,High,Good
FARM10102,North India,Wheat,35.49,6.37,30.4,292.2,34.24,5.03,Drip,Mixed,0.7,2024-03-22,2024-08-04,136.65,5609.3,SEN10102,2025-02-24 21:00:00,28.76,77.94,0.35,Mild,0,Low,Average,10,NPK,Evening,High,Good
FARM10103,South India,Wheat,13.07,6.66,25.46,172.18,84.88,10.63,Manual,Inorganic,27.71,2024-03-19,2024-06-21,96.91,3613.95,SEN10103,2025-02-24 22:00:00,34.72,72.62,0.75,Mild,1,Low,Poor,30,Organic Compost,Evening,High,Average
FARM10104,North India,Maize,18.31,7.42,16.41,130.72,83.7,3.55,Manual,Mixed,39.56,2024-02-16,2024-05-18,84.88,3276.17,SEN10104,2025-02-24 23:00:00,14.82,80.21,0.81,Mild,1,Low,Poor,30,Organic Compost,Afternoon,High,Average
FARM10105,South India,Soybean,41.86,5.73,30.12,270.56,62.65,7.48,Manual,Mixed,24.2,2024-03-18,2024-06-27,104.0,4401.67,SEN10105,2025-02-25 00:00:00,25.66,82.82,0.64,Moderate,0,Low,Average,10,Lime+Organic,Evening,High,Good
FARM10106,East Africa,Soybean,34.0,6.05,18.32,55.93,59.32,3.86,Drip,Mixed,28.84,2024-03-10,2024-06-29,111.29,5561.73,SEN10106,2025-02-25 01:00:00,12.84,89.65,0.53,Moderate,0,Low,Average,20,Organic Compost,Afternoon,High,Good
FARM10107,South USA,Rice,32.65,5.93,26.19,203.08,45.26,5.3,,Organic,35.82,2024-02-10,2024-05-25,100.96,2751.15,SEN10107,2025-02-25 02:00:00,35.0,77.24,0.44,Mild,0,Low,Average,20,Lime+Organic,Evening,High,Average
FARM10108,South India,Maize,38.53,6.58,29.08,143.42,68.21,6.29,,Organic,42.69,2024-01-28,2024-06-07,126.09,4594.84,SEN10108,2025-02-25 03:00:00,20.79,87.94,0.48,Severe,0,Low,Average,10,Bio-Fertilizer,Evening,High,Average
FARM10109,East Africa,Maize,19.83,6.29,23.83,89.61,72.84,6.65,Sprinkler,Inorganic,20.36,2024-01-14,2024-05-02,102.73,5761.11,SEN10109,2025-02-25 04:00:00,21.5,72.66,0.66,Mild,1,Low,Poor,30,Organic Compost,Evening,High,Good
FARM10110,East Africa,Maize,21.74,7.09,30.64,293.83,45.58,7.05,Sprinkler,Inorganic,6.88,2024-03-01,2024-07-17,147.85,3290.29,SEN10110,2025-02-25 05:00:00,14.83,86.44,0.66,Mild,1,Low,Poor,20,Organic Compost,Evening,High,Average
FARM10111,East Africa,Wheat,28.52,7.26,15.32,299.9,72.09,6.79,Drip,Mixed,19.98,2024-03-02,2024-06-12,109.73,3258.88,SEN10111,2025-02-25 06:00:00,32.27,85.4,0.54,Mild,1,Low,Poor,20,Organic Compost,Afternoon,High,Average
FARM10112,South USA,Soybean,7.8,6.07,17.83,224.22,71.21,8.15,Sprinkler,Mixed,12.36,2024-02-05,2024-05-16,101.95,3553.47,SEN10112,2025-02-25 07:00:00,25.31,87.36,0.91,Severe,1,Low,Poor,30,Bio-Fertilizer,Afternoon,High,Average
FARM10113,Central USA,Cotton,31.16,7.66,34.63,295.55,60.03,10.33,Drip,Organic,41.69,2024-01-28,2024-05-26,123.39,2710.89,SEN10113,2025-02-25 08:00:00,19.17,74.58,0.54,Severe,1,Medium,Average,20,Bio-Fertilizer,Early Morning,High,Average
FARM10114,East Africa,Wheat,23.66,7.2,14.21,314.68,70.52,7.06,Drip,Mixed,24.49,2024-03-02,2024-06-12,101.34,3093.92,SEN10114,2025-02-25 09:00:00,31.89,85.5,0.38,Mild,1,Low,Poor,20,NPK,Afternoon,High,Average
FARM10115,South USA,Soybean,43.83,6.54,23.92,179.86,86.39,7.69,Manual,Inorganic,19.62,2024-01-19,2024-04-20,87.2,2441.03,SEN10115,2025-02-25 10:00:00,18.81,84.73,0.37,Moderate,0,Low,Average,10,NPK,Evening,High,Average
FARM10116,East Africa,Wheat,27.84,7.03,15.31,307.49,60.69,5.17,Drip,Mixed,18.81,2024-03-02,2024-06-12,99.94,3156.41,SEN10116,2025-02-25 11:00:00,32.11,85.78,0.42,Mild,1,Low,Poor,20,NPK,Afternoon,High,Average
FARM10117,South USA,Soybean,43.14,7.92,20.82,235.88,59.05,10.22,,Mixed,17.58,2024-01-01,2024-04-10,95.94,4119.17,SEN10117,2025-02-25 12:00:00,27.53,87.86,0.76,Severe,0,Low,Average,10,Bio-Fertilizer,Evening,High,Good
FARM10118,Central USA,Maize,19.98,5.26,32.49,236.77,74.35,6.97,Drip,Mixed,25.07,2024-01-19,2024-04-21,91.06,4516.37,SEN10118,2025-02-25 13:00:00,30.26,82.5,0.44,,1,Medium,Poor,30,Lime+Organic,Evening,High,Average
FARM10119,North India,Soybean,36.05,6.87,17.56,230.39,72.84,5.36,,Organic,30.86,2024-02-25,2024-06-29,122.65,2674.14,SEN10119,2025-02-25 14:00:00,17.71,82.73,0.37,,0,Low,Average,10,NPK,Afternoon,High,Average
FARM10120,South USA,Soybean,50.55,5.75,33.85,193.22,65.97,10.99,Manual,Inorganic,43.2,2024-02-18,2024-07-04,136.09,5069.69,SEN10120,2025-02-25 15:00:00,22.1,75.44,0.58,Severe,0,Medium,Good,5,Lime+Organic,Evening,High,Good
FARM10121,East Africa,Soybean,35.21,5.98,19.69,68.98,58.88,5.37,Drip,Mixed,34.88,2024-03-10,2024-06-29,114.12,5573.07,SEN10121,2025-02-25 16:00:00,13.1,90.15,0.4,Moderate,0,Low,Average,10,Lime+Organic,Afternoon,High,Good
FARM10122,Central USA,Wheat,14.9,6.68,21.95,210.99,63.21,8.17,Manual,Inorganic,11.12,2024-02-20,2024-06-16,110.67,2926.44,SEN10122,2025-02-25 17:00:00,33.45,71.36,0.8,Moderate,1,Low,Poor,30,Organic Compost,Evening,High,Average
FARM10123,Central USA,Soybean,22.9,6.64,30.7,295.49,74.55,7.17,Sprinkler,Inorganic,17.32,2024-02-09,2024-05-28,94.89,2237.11,SEN10123,2025-02-25 18:00:00,28.31,76.4,0.78,Mild,1,Low,Poor,20,Organic Compost,Evening,High,Average
FARM10124,South India,Maize,27.83,6.66,17.81,148.55,63.92,5.23,Manual,Organic,49.25,2024-03-17,2024-08-04,144.31,5958.44,SEN10124,2025-02-25 19:00:00,19.83,79.24,0.62,Moderate,1,Low,Poor,20,Organic Compost,Afternoon,High,Good
FARM10125,Central USA,Maize,30.84,6.22,19.72,109.89,58.06,8.18,Drip,Inorganic,48.8,2024-01-01,2024-04-29,116.14,5525.34,SEN10125,2025-02-25 20:00:00,27.97,87.63,0.36,,0,Low,Average,20,NPK,Afternoon,High,Average
FARM10126,North India,Rice,18.28,6.76,26.71,210.17,48.59,8.15,Sprinkler,Organic,8.77,2024-01-23,2024-04-22,90.02,2869.05,SEN10126,2025-02-25 21:00:00,22.97,85.47,0.75,Mild,1,Low,Poor,30,Organic Compost,Evening,High,Average
FARM10127,Central USA,Wheat,25.66,6.04,27.48,288.37,53.84,7.38,Sprinkler,Organic,11.06,2024-01-07,2024-04-26,101.02,3917.56,SEN10127,2025-02-25 22:00:00,25.67,76.05,0.54,Moderate,1,Low,Poor,20,Organic Compost,Evening,High,Average
FARM10128,Central USA,Maize,28.52,7.31,27.67,52.72,67.59,5.84,Manual,Organic,35.77,2024-02-10,2024-05-26,103.19,4665.01,SEN10128,2025-02-25 23:00:00,34.38,82.42,0.45,,1,Low,Poor,20,NPK,Evening,High,Average
FARM10129,North India,Maize,38.47,6.53,26.62,100.23,85.24,8.28,,Mixed,15.41,2024-02-22,2024-05-28,102.37,2860.11,SEN10129,2025-02-26 00:00:00,21.9,88.59,0.17,Severe,1,Low,Average,10,Bio-Fertilizer,Evening,High,Average
FARM10130,South USA,Wheat,26.66,6.55,15.4,279.29,72.49,6.89,,Organic,26.7,2024-01-24,2024-06-04,131.69,5479.7,SEN10130,2025-02-26 01:00:00,24.84,76.21,0.84,,1,Low,Poor,20,Organic Compost,Afternoon,High,Good
FARM10131,East Africa,Soybean,30.0,7.07,18.94,194.75,86.2,8.1,Drip,Organic,43.22,2024-02-02,2024-05-19,103.93,5493.48,SEN10131,2025-02-26 02:00:00,27.32,72.95,0.42,Moderate,1,Low,Poor,20,NPK,Afternoon,High,Good
FARM10132,South USA,Wheat,21.42,6.83,21.1,249.64,83.61,9.08,Drip,Mixed,18.64,2024-01-24,2024-04-27,96.48,5333.24,SEN10132,2025-02-26 03:00:00,33.61,89.51,0.41,Mild,1,Low,Poor,20,NPK,Evening,High,Average
FARM10133,East Africa,Soybean,23.47,7.23,21.54,122.78,49.4,5.7,Sprinkler,Inorganic,3.88,2024-01-09,2024-06-06,156.16,2715.84,SEN10133,2025-02-26 04:00:00,26.07,74.83,0.78,,1,Low,Poor,20,Organic Compost,Evening,High,Average
FARM10134,North India,Cotton,38.28,6.54,16.33,193.66,88.44,8.77,Manual,Mixed,20.21,2024-01-21,2024-06-03,130.21,3504.81,SEN10134,2025-02-26 05:00:00,31.98,78.67,0.4,,0,Low,Average,10,NPK,Afternoon,High,Average
FARM10135,North India,Maize,15.94,7.82,19.25,89.04,64.02,8.15,Manual,Inorganic,30.56,2024-03-04,2024-06-26,118.53,5524.72,SEN10135,2025-02-26 06:00:00,16.05,84.52,0.22,Mild,1,Low,Poor,30,NPK,Afternoon,High,Average
FARM10136,South India,Cotton,36.86,6.96,29.81,254.26,65.9,4.03,Manual,Mixed,31.38,2024-01-25,2024-06-17,136.44,4004.35,SEN10136,2025-02-26 07:00:00,14.59,87.33,0.35,,0,Low,Average,10,NPK,Evening,High,Average
FARM10137,Central USA,Rice,23.44,7.25,19.44,65.26,88.78,9.1,Manual,Inorganic,43.19,2024-02-14,2024-06-30,146.59,2468.92,SEN10137,2025-02-26 08:00:00,10.43,73.18,0.69,Moderate,1,Low,Poor,20,Organic Compost,Afternoon,High,Average
FARM10138,South India,Rice,40.67,7.23,29.88,172.32,71.63,6.38,,Inorganic,8.57,2024-03-01,2024-07-19,139.9,5138.81,SEN10138,2025-02-26 09:00:00,10.89,74.21,0.41,Severe,0,Low,Average,10,Bio-Fertilizer,Evening,High,Good
FARM10139,North India,Rice,29.28,6.18,29.74,222.98,82.06,7.55,,Organic,2.98,2024-03-14,2024-06-12,88.38,1900.3,SEN10139,2025-02-26 10:00:00,23.45,75.64,0.67,Severe,1,Low,Poor,20,Bio-Fertilizer,Evening,High,Average
FARM10140,Central USA,Wheat,29.25,6.38,18.54,236.64,37.25,4.86,,Mixed,27.08,2024-02-25,2024-05-30,93.48,2784.57,SEN10140,2025-02-26 11:00:00,12.51,82.1,0.93,,1,Low,Poor,20,Organic Compost,Afternoon,High,Average
FARM10141,Central USA,Soybean,22.02,6.95,26.49,105.11,78.16,4.43,Sprinkler,Organic,20.1,2024-03-10,2024-06-18,99.89,2162.28,SEN10141,2025-02-26 12:00:00,17.41,76.4,0.72,Moderate,1,Low,Poor,20,Organic Compost,Evening,High,Average
FARM10142,East Africa,Cotton,42.68,5.8,14.86,238.37,76.7,5.05,,Inorganic,41.86,2024-01-09,2024-05-19,133.48,2076.62,SEN10142,2025-02-26 13:00:00,29.75,83.79,0.74,Moderate,0,Low,Average,10,Lime+Organic,Afternoon,High,Average
FARM10143,North India,Cotton,26.44,7.61,34.35,132.99,66.28,5.0,Manual,Organic,32.02,2024-02-27,2024-06-10,103.23,5508.01,SEN10143,2025-02-26 14:00:00,27.4,77.26,0.73,Mild,1,Medium,Poor,20,Organic Compost,Early Morning,High,Good
FARM10144,Central USA,Rice,22.56,6.04,22.88,187.97,41.97,3.08,Drip,Inorganic,38.61,2024-03-20,2024-07-18,128.34,3023.08,SEN10144,2025-02-26 15:00:00,15.09,83.3,0.91,Severe,1,Low,Poor,20,Bio-Fertilizer,Evening,High,Average
FARM10145,South USA,Soybean,22.5,7.26,35.13,210.69,72.17,6.73,,Inorganic,14.36,2024-02-06,2024-06-23,143.67,4212.57,SEN10145,2025-02-26 16:00:00,31.52,76.19,0.65,Severe,1,Medium,Poor,20,Bio-Fertilizer,Early Morning,High,Average
FARM10146,South USA,Soybean,23.81,7.38,28.55,156.73,100.0,4.84,,Inorganic,31.62,2024-03-25,2024-08-15,140.67,4867.0,SEN10146,2025-02-26 17:00:00,20.76,75.15,0.76,,1,Low,Poor,20,Organic Compost,Evening,High,Good
FARM10147,Central USA,Soybean,23.47,6.95,27.04,156.96,46.26,11.39,,Inorganic,3.3,2024-03-08,2024-06-10,89.92,3081.09,SEN10147,2025-02-26 18:00:00,12.97,81.22,0.41,,1,Low,Poor,20,NPK,Evening,High,Average
FARM10148,North India,Maize,35.35,6.52,27.5,72.26,58.41,9.94,Manual,Inorganic,42.51,2024-01-23,2024-05-16,114.56,3343.34,SEN10148,2025-02-26 19:00:00,16.39,70.97,0.64,Moderate,1,Low,Average,10,Organic Compost,Evening,High,Average
FARM10149,South India,Wheat,19.04,6.84,32.3,267.41,70.92,10.51,Sprinkler,Inorganic,28.9,2024-03-27,2024-07-23,119.67,3485.94,SEN10149,2025-02-26 20:00:00,14.39,82.39,0.58,Mild,1,Medium,Poor,30,Organic Compost,Evening,High,Average
FARM10150,Central USA,Wheat,23.83,7.72,30.08,230.77,38.04,8.62,,Mixed,16.39,2024-03-21,2024-07-27,125.95,3985.73,SEN10150,2025-02-26 21:00:00,15.31,75.3,0.68,Severe,1,Low,Poor,20,Bio-Fertilizer,Evening,High,Average
FARM10151,East Africa,Maize,40.9,7.4,19.36,57.07,36.98,5.64,,Organic,29.9,2024-03-15,2024-07-05,111.41,2981.73,SEN10151,2025-02-26 22:00:00,16.24,70.62,0.71,,0,Low,Average,10,Organic Compost,Afternoon,High,Average
